date,dewpoint_c,era5land_tp_mm,soil_water_l1,solar_rad_MJm2,surface_pressure_hpa,temp_c,u10_ms,v10_ms,wind_speed_ms,rain_mm
2010-05-01,23.759038233205477,619.1759886726156,0.4096780276679185,12.312946007820138,998.7226727589658,26.09780564505492,-1.5004981112736528,-0.008197422026034172,1.622567599984569,411.55501403230613
2010-06-01,24.89930819591692,689.31186149088,0.41790345432782416,8.086967586666669,996.8593559484823,26.616603043167704,-1.6838478874036362,0.5805055690855291,2.106220663565806,831.7204927993545
2010-07-01,25.435273307758063,491.48399055529603,0.4137780181745553,10.88554004848485,997.8486666319828,28.044794871807895,-0.9217516657971295,1.3321367527771246,1.8850672723321003,513.3599111976047
2010-08-01,25.555988124823823,485.0558984139847,0.410474987160542,11.708111313391987,999.0540262360884,28.114455411332433,-0.6403142821559615,1.023869812500209,1.4471743785271562,364.6473793362127
2010-09-01,24.890299630341733,358.3128596468414,0.4106271073312471,11.242439275455336,1001.1790869512181,27.11857467895408,-0.7891042616873077,0.5646473873986139,1.267398396133596,399.0003028190498
2010-10-01,22.608236373399237,133.60554524414127,0.364424532047892,12.549794695613919,1003.0648159314925,25.81944240534025,-1.066606977211998,-0.7052212044562686,1.6843489734574066,96.90888567693307
2010-11-01,16.79843004168889,6.839377121438743,0.22827461486713654,11.84300025818182,1007.4473865441526,22.55839086243603,-0.8237518805365772,-0.7162246838322393,1.4710410322308591,0.0
2010-12-01,11.69737586627066,3.8964799693674563,0.1680108854381453,11.289501847507333,1007.1769468341431,18.857014661846762,-0.7208825564143635,-0.3903022671647009,1.2734855403321375,0.0
2011-01-01,10.873042395434217,14.088125356238379,0.18578489992819766,12.15527009931574,1008.8617304499762,16.642035907734197,-0.3605087392918254,-0.30643923710673593,1.2117369464294767,5.311911570664608
2011-02-01,12.30120197436513,14.583328153374863,0.1760304141354251,15.379555208225112,1007.3241646138422,20.629447341963008,-0.2587374193069739,-0.23685448296142347,1.2669386823656288,12.109809935092926
2011-03-01,14.124885774614318,47.33062504362273,0.18625308845050173,16.87261187470961,1004.2052986725243,24.679114097801577,-0.22882499303286377,0.2976035050516138,1.7363767228453904,14.847482793981383
2011-04-01,20.10159122634017,157.4982398960951,0.2821372360332245,17.30538629939394,1003.9605251788722,25.890661623148834,-1.1508986656914657,0.20158913431745587,1.6345904055282496,109.39724546201303
2011-05-01,23.414098612467473,476.8507286162844,0.4068335453902289,12.56642533528837,999.88270817996,25.944446435196888,-1.1714900501623493,0.1842886780247544,1.383396504726318,352.9980307579041
2011-06-01,24.97509186882767,530.9535717635175,0.4144199607669304,11.293655705454546,995.4229775275544,27.220899749781573,-1.7470270889535902,0.25485059088729456,2.0307551793360847,429.30025418599456
2011-07-01,25.095692813136232,462.11137922909234,0.4149137764809846,10.706354378885631,996.5536887664448,27.58414945754684,-1.0748980050834318,1.0460034900474486,1.771905266872497,364.7693954901262
2011-08-01,25.108747557375658,635.3845546248663,0.412719946693776,11.510581571456502,998.0457426228007,27.374058659125662,-1.4733747399952561,0.7600892050719177,1.9300589126148924,524.7379581884906
